label,x1,x4,x3,x6,x8,x12,x2,x7,x9,x10,x11
0.0,0.7851759613930136,15214.788691951653,15254.914564836941,57919.536323842076,15243.253845761703,376437.0812447958,22326.443899032172,57920.160559031276,28595.502834453626,27877.32785091419,95506.55920981619
1.0,0.19967378215835974,91222.96219996,91247.75067868119,110440.0510008631,91237.38323571759,238282.57758196094,133585.37203948127,110443.23388208776,167598.9480676468,163431.3459174969,422880.46704618726
1.0,0.5142344384136116,89279.59395898858,89296.14372424604,158722.01564458822,89293.5297320191,373795.9155843607,130722.58896379237,158725.2856005088,163523.7673943158,160734.94753584283,444527.12984721694
0.0,0.5924145688620425,65390.11463692573,65419.42935099714,94157.37144513265,65435.92953736913,118028.15442300774,95757.83720564647,94161.85550442614,120049.87787506497,117479.29937761536,312333.14156567433
0.0,0.046450412719997725,67223.41498006051,67245.50255176386,82948.20481317809,67244.43797159579,214755.30567110836,98439.2487840079,82955.1533592033,123583.4115967079,120733.27803586148,312842.4234537255
0.0,0.6075448519014384,533.9141969688543,600.0002231360721,57254.6360393445,558.8076726301284,298364.0017145574,817.5803836817436,57263.55401238462,1665.6928349814157,1018.0340860354354,37523.868524807796
1.0,0.17052412368729153,98487.1566113602,98509.57039132845,106609.8146797007,98533.7135538278,224347.77133258525,144201.10385591397,106612.13672502036,180678.45297650562,176833.57357415487,448901.7808679016
1.0,0.06505159298527952,87783.26035758144,87845.37359749795,175009.85830560693,87788.1090338399,491846.5586657475,128548.60008436276,175018.77567544108,160950.39643465442,157467.965718414,448366.04206524906
1.0,0.9488855372533332,89510.6225730092,89550.7636649996,146299.32902447565,89543.46331703542,393014.45791753917,131080.05747355407,146300.96145647956,163779.15121109076,160107.20328196662,437106.88863072
1.0,0.9656320330745594,65924.45370508719,65944.32874244639,154456.98614968307,65956.38855716943,465382.23622831644,96545.73064389141,154468.59835625807,120594.33946582442,118116.5956560334,350319.72006535996
0.0,0.8083973481164611,34478.69286545365,34546.549607471614,64911.01796754089,34502.17746611425,215963.02519871807,50528.5394255062,64914.36568932319,63593.44415641426,61900.68449101138,174206.36531829514
1.0,0.3046137691733707,89364.86490904808,89417.59419416472,176578.21624171105,89410.69336249393,104964.0453737739,130888.1425631891,176588.05074145875,163675.25527214422,159825.66533207882,454978.151470157
0.0,0.09767211400638387,29151.692815119233,29182.106030019542,42223.05194625117,29203.768633206804,293599.9359951114,42696.504489887004,42225.288967399734,54370.89884086099,52699.92663279483,140500.96780477473
0.0,0.6842330265121569,56271.154334220286,56344.32945839095,59925.50834707787,56296.854833873775,211960.97208516617,82448.73559966413,59936.67364653411,103655.68657752463,101063.4461174499,256419.13015010423
0.0,0.4401524937396013,9973.09723438824,9991.147363183498,12935.036243525263,9998.290236014882,215691.5617827484,14624.985326663325,12944.74497511758,18907.779037358396,18339.52957099447,47674.60710169213
1.0,0.12203823484477883,92195.56301327502,92223.77350038823,133940.50483949282,92223.29199306473,404825.15120381676,134994.887774889,133944.72586635794,169058.8206722119,165045.99385959154,440503.46785495407
0.0,0.4951769101112702,14077.045777121333,14140.96436659515,21530.74817292981,14116.983917344243,335682.12796265143,20670.785136813654,21535.698358352794,26146.437505540827,25798.72877932323,68675.36863056285
0.0,0.034388521115218396,22489.680573040725,22550.830072584045,68481.89664453139,22526.57754289603,35138.07499644999,32969.32791653824,68481.94172176531,41352.0647115305,40973.88242219935,129742.19948690117
1.0,0.9093204020787821,55813.4158128215,55847.301677929136,85222.66693246861,55825.7229870662,408923.3426462041,81738.46945561742,85225.62000417807,102144.87006596675,100577.7524334171,269427.16593919706
1.0,0.2587799816000169,76409.30002129816,76428.43824963392,106548.4821506385,76412.8289614013,302934.4819861384,111879.42392424677,106551.87993751366,140444.96031697685,136801.5824238013,362711.7074376466
1.0,0.662522284353982,61935.130593629896,62005.93028628308,119012.24770650725,61987.557899219675,317459.86754959833,90715.0639454277,119017.56512252653,114154.11969290371,111685.56892760942,314592.7497684953
0.0,0.31171107608941095,23213.391280015618,23248.86231563344,37859.44577042159,23227.81016284571,159992.72228215795,34034.42712240208,37861.07891048696,43439.28674302719,41528.36804217631,114306.92060180526
0.0,0.5200680211778108,94.30425274903342,122.11846623763306,68930.10854433032,129.5739476444948,193257.01202701573,161.3862147094712,68935.73166143132,998.3222371637567,1249.5955422663055,43579.43826333436
1.0,0.5467102793432796,75715.05803074392,75763.66189482968,127980.91196309937,75760.81266163546,401777.24452725716,110902.91242578768,127988.76312546061,139492.4853532295,135672.86786692933,373379.3126835885
1.0,0.18485445552552704,98520.73259110938,98594.91660566122,180681.93864133913,98537.3168760421,455032.36814252404,144280.0923450173,180686.29935193082,181285.97376425448,176526.02340838232,494159.26510089193
1.0,0.9695846277645586,80991.31203060904,81009.25107287134,113753.67511202556,81026.40701804531,258673.04918671097,118587.53662774786,113756.40224553709,149190.8492219137,145499.75213402446,385566.45451082714
1.0,0.7751328233611146,46020.66181566154,46085.47320356248,134267.58562522652,46026.62114598021,363243.6093026221,67410.60637284767,134274.0185553658,84839.54740071585,83089.44022252483,261582.8215693013
1.0,0.9394989415641891,90376.72613991065,90428.99093498419,142085.53172160318,90430.29545358352,208818.6934149037,132349.8946587661,142085.87237244344,165538.31892042066,162048.3438039045,438294.16820404975
1.0,0.8948273504276488,40984.767311835,41027.49068315186,128395.38886251888,40987.97939336605,422883.17062831455,60029.63976664745,128399.39199837825,75080.87421499364,74556.25196759851,238192.49987643116
0.0,0.5978999788110851,52493.40842434675,52556.81001292784,54923.43085731038,52517.60881158299,332398.14408282744,76903.65651599341,54929.627404713334,97136.0618602744,95012.9273765607,239478.67180071646
1.0,0.9218742350231168,47712.97673956832,47790.768847241314,113084.59676946324,47742.625266307296,403523.5876142731,69896.11190068963,113088.5412433395,87620.18991502935,85567.64088995816,254734.66396199737
0.0,0.0884925020519195,44762.3872665525,44792.37506203832,118094.2668219114,44806.04557518807,263776.46448044444,65574.68335759743,118098.3239140109,81915.77357543664,80814.60034579177,246279.37313440695
0.0,0.1959828624191452,77519.07692939058,77543.51221244167,82293.99032332773,77525.76685738849,182680.23873610806,113527.85316585944,82303.95356763041,142214.59554143652,139510.216730004,352592.7083173719
0.0,0.045227288910538066,52676.8907269492,52751.247013568915,104667.84664084978,52701.23655134522,249693.97173791178,77163.25604324204,104678.81637439039,97190.66155037543,94422.48688361688,269398.2732037506
0.0,0.32533033076326434,31671.71220252161,31730.238250389357,103685.41002267443,31688.265272507495,206773.50826807081,46420.37109221484,103695.12774931754,58945.1198255606,56625.724884019844,187070.15346107187
0.0,0.388677289689482,25815.81676584783,25859.35374468914,76196.59047810451,25833.049117675575,178532.71020488086,37843.95014582866,76197.75167630568,47771.31918431878,47527.27885978068,148082.66015880968
0.0,0.2713490317738959,3774.7316967433385,3827.0475230747797,9505.134810550058,3817.744153347622,101162.48191008191,5570.709140808826,9508.537835559313,7257.6535132088775,8130.890648529485,21701.496030173934
1.0,0.8287375091519293,58319.5161883046,58383.01729390882,120590.45570535064,58319.81779629871,406777.2343111356,85421.79262239307,120598.80985768743,107541.62032665565,104647.19393974752,301100.9575361126
0.0,0.3567533266935893,22996.14154010342,23061.421991233725,28437.69006173716,23037.513429614406,62631.55408624069,33711.75593532763,28449.13430511447,42642.22349099378,41439.853991727796,107543.99293973223
0.0,0.28093450968738076,14813.39220163831,14888.203574290917,88221.36488704677,14858.15050693401,422203.85901923606,21748.46744068723,88224.21048383355,27219.549974391426,26712.490532758675,111404.63142726857
0.0,0.5426960831582485,65382.996382767764,65425.810199238724,69247.42739901232,65432.77861949516,145719.3441928366,95750.6260646105,69257.97688108923,120573.90590589753,117779.57812805322,297958.04207135865
1.0,0.14092422497476265,68120.92578215488,68155.08026998241,80459.08721403804,68155.5484641473,517882.93198201235,99756.3470583998,80467.76694506226,125318.8337235252,122765.61949310362,315207.2343831379
1.0,0.8021969807540397,75215.48922576659,75272.11451768845,99919.90380813982,75233.90596354706,528922.3232977337,110147.2614058836,99931.45443269295,137600.14237850625,134963.22149087794,353622.44327639416
0.0,0.07455064367977082,50357.68963385915,50399.78212733869,107233.27921729554,50381.28580813782,233217.34156354782,73756.86646110998,107234.3783787786,92114.23771205431,90310.88752784632,261158.9503295288
1.0,0.9868869366005173,89405.46052038866,89459.1611762546,177081.63089680846,89459.01904421339,542815.3328585974,130917.47669884378,177086.267185621,163603.17593748716,160347.12817430095,455541.2097637586
1.0,0.7722447692966574,93634.27533982278,93676.64415818517,104214.66170017124,93682.94328824682,492536.72477167624,137111.24200572004,104220.27716087367,172161.4722646276,167998.3080142927,428832.9889497428
0.0,0.1987156815341724,80737.09397924894,80762.135946817,93552.11452317185,80762.6945152085,118572.59109776845,118223.5264378334,93560.00813360536,148191.63717285864,144996.93479093746,371870.35061511793
1.0,0.005522117123602399,63559.34820081872,63604.92558872113,96683.57857895052,63611.433570701454,498383.15890635445,93080.79047672829,96691.25948051657,116619.28355177992,114175.08794137623,306621.0305330993
0.0,0.8154614284548342,30372.095359118866,30432.046853009375,105463.82300476092,30417.547156887566,49886.19848932762,44496.03924980669,105474.4680308346,55836.560783195295,54271.78529399294,182328.36823567183
1.0,0.7068573438476171,98294.49216202211,98361.47628328833,140251.41214564967,98344.25935508158,181793.1529882723,143952.09782387395,140261.26236147445,180340.07418842567,176268.5802580893,468377.1605877471
0.0,0.7290071680409873,27413.616719193833,27460.7451145791,56293.959815847586,27451.337551859462,295742.96996781736,40185.053974533075,56294.610167844,50251.52840102565,49487.50587375718,141235.75027757682
0.0,0.7712703466859457,20265.692199043107,20291.528642404093,70661.29237035752,20313.060431863512,57324.05708464935,29692.466048425664,70667.00678410227,37764.104458606715,37003.09075155173,122845.41648553089
0.0,0.07404465173409036,44215.411378658275,44257.43636695139,67610.16055945533,44264.66362264417,118448.45183677861,64758.97846358572,67614.94149360424,81295.9449186582,79089.77791885003,213528.7305230401
0.0,0.3584657285442726,5684.057071238846,5750.198188338886,41707.85650046951,5689.139147203027,443336.78735575645,8361.919000577649,41719.567963638256,11380.072942373563,11426.373081816859,49190.70405094957
1.0,0.11586905952512971,97849.44646717908,97891.35279526432,127717.09018879243,97902.75540080004,554411.1856305912,143300.5762092081,127722.10833628383,179804.0395320006,176048.48389703792,459725.02807464957
1.0,0.8631034258755935,58843.35564164248,58903.67140055502,131054.49733583955,58861.78109308722,425188.0283187989,86192.7503044414,131062.51469763888,107649.05916295038,105932.16293142774,308869.32338875846
1.0,0.6232981268275579,55695.209166417524,55743.23881271738,138692.54341890768,55719.50481633181,292176.3198487161,81564.55494559855,138695.88404259982,102047.558092738,100545.03358379198,301560.3838102879
1.0,0.3308980248526492,65579.627989972,65610.39564712222,133788.5287498341,65623.36483459221,478817.75747245096,96047.16085147974,133795.74756692135,120474.18775656249,117780.52829385176,337124.9233188221
0.0,0.06355835028602363,49702.364777720664,49769.14555723984,89131.67560816191,49739.087000677435,101063.9006132787,72800.53946583546,89134.10251378773,91646.50937289285,89636.84144914636,248629.63522426906
0.0,0.3109823217156622,3206.3517094541585,3226.9299099829836,48495.17979584478,3255.675408418002,435993.71969291323,4705.7121248415115,48502.26915601538,6672.156087561228,6612.88715405479,43201.849719923026
0.0,0.32518332202674705,61231.128884039674,61280.305688719636,72462.63428272585,61253.252572295074,222593.92258608306,89673.95457843243,72472.83117707807,112902.41211648312,109889.97983640395,283422.3680866831
1.0,0.7296061783380641,71617.38769564306,71646.05709709236,138685.16807101393,71638.0044009229,467041.01827167935,104866.91964768703,138685.39401887447,131027.28750188253,129299.20552122753,363530.90554392466
0.0,0.6375574713552131,41674.906062405316,41694.37142050076,95237.88643692018,41676.65623756548,348458.2994096998,61041.83129494934,95243.81280430022,76245.32072576148,75312.47713120497,220418.75237400678
1.0,0.8872127425763265,75729.55720711929,75777.30911083418,156767.85846914456,75755.11352967276,516495.4627686957,110906.83763272433,156779.39641212762,139176.59474001027,136697.0458949884,391174.4322053161
0.0,0.4722149251619493,22700.12993384206,22747.66301907577,40714.83047808389,22740.120362487338,419587.3079721226,33279.86361122591,40716.70101641004,42348.6665725481,41187.11266689893,114252.49368928767
1.0,0.1195942459383017,22127.6591066184,22188.64785443445,90350.38262210948,22144.293207192895,429672.75552648434,32440.726320394708,90352.53679990242,41371.78325334076,39594.35391371498,141744.0004984619
0.0,0.713244787222995,16141.698768757395,16205.143854484384,77624.5991559884,16167.2551541076,306116.9482278514,23675.247364673385,77630.12898059274,29716.60166305235,29285.976867435224,110351.2368738517
1.0,0.7607850486168974,37199.47597891618,37261.820463157885,61072.166185742564,37211.59331766963,419619.24169702677,54506.99734565489,61082.3960006455,69137.35828781998,67396.45528419381,183455.70037956518
1.0,0.5612771975694962,84701.20353890836,84742.89567199846,144631.20606365614,84743.88460942665,432224.40173836274,124036.79957672785,144637.81567526897,155163.4515362907,152605.2940525533,418183.26670957264
1.0,0.770967179954561,82791.20621490643,82847.31398702807,165799.1057033938,82794.5482684393,156976.2232997907,121233.63109526326,165805.0804864243,151690.31210113026,148769.65999680193,423346.1829965015
0.0,0.49379559636439074,38282.42079635038,38334.97581176225,120757.14773334074,38321.37910247806,335988.39392748894,56093.181215805125,120758.16669499992,70204.27366677849,69076.25056875944,222714.45968233727
0.0,0.5227328293819941,58911.87359802366,58954.344691310376,123533.69376490923,58932.80245487233,126924.44945077648,86299.667513853,123544.9922906504,107806.00904197342,105369.77314049378,304208.66320673877
1.0,0.42754101835854963,72081.63164749157,72135.50195970615,76398.5539833951,72083.92899840382,471161.99159294984,105566.97017899618,76402.63086001034,132741.04723683337,128977.22773521829,327854.5720403466
0.0,0.02541912674409519,24120.677462802298,24197.264008256905,102449.23166077788,24167.814588108424,54391.63535984783,35362.73183438514,102452.18913577984,44142.315729487,43186.6048544916,155989.586152078
1.0,0.10789142699330445,16814.10858947471,16841.7398147584,75882.03681329329,16841.045467978205,469868.5302081881,24630.244637606775,75886.8727459243,31275.188059459433,31053.273690986935,112499.09442927738
1.0,0.03142918568673425,97209.5993212311,97283.4942129313,125086.31648708129,97242.699707923,281097.2390784407,142379.65926953795,125091.18105657052,177899.67364806443,174850.95050153328,454911.1882192527
0.0,0.6364104112637804,61755.73132096185,61774.31342345282,78570.64565130883,61796.16137605475,140074.6046699208,90450.85931412064,78576.03112267084,113001.17807225144,110562.00383946433,288096.0716565601
1.0,0.3143559810763267,98141.57218336638,98176.69871811607,108576.5747294565,98177.75194430104,527616.3896838677,143723.43154498131,108584.66161063756,180537.71951171744,175784.18578251993,449011.0579175346
0.0,0.5085706911647028,33775.59871322291,33809.41147542206,38286.82715383432,33815.963938198,54626.12639272312,49466.81073520132,38297.0211862827,62699.912197061734,61021.52538142025,155976.72536273705
1.0,0.907566473926093,70303.16999741315,70358.9322138193,138020.9644786744,70345.27081485238,286081.6562370366,102980.57061152054,138021.6376184515,129033.22412651719,125807.06444736669,357763.9741775817
0.0,0.24929222914887494,22260.363654123772,22283.992759819263,43438.85317221684,22292.902493156857,375794.6153714705,32600.957398998442,43444.61724900885,41227.04770604485,40359.7341893607,113859.28882740888
0.0,0.41038292303562973,26120.017127391293,26192.391840356857,28297.909004939032,26140.211304792327,171508.48535054206,38288.525170820125,28302.771178015115,48765.34466530792,48057.72406613029,120654.55359466386
0.0,0.7555511385430487,51190.2121269624,51259.09562771755,86864.75991332768,51203.640867891234,293925.32561234816,74991.59187459132,86864.88770025274,94529.50415222539,92484.76396886734,253338.63635008543
0.0,0.22879816549162246,31961.812550807124,32019.24266630724,75299.49500684079,32011.679896567457,353451.38703884225,46847.32740398846,75309.08467544164,59253.39189609731,57356.53823663414,170998.15887494496
0.0,0.07697990982879299,16762.156384058446,16807.019066500263,31958.879150142493,16815.725333227816,453719.33362366474,24586.349681314918,31960.104308689657,31280.056660000417,30105.73810715943,85373.13346931295
0.0,0.289751452913768,26288.0701989326,26363.729247199495,30243.5712309237,26307.823912896674,73428.58162433535,38548.161862857596,30244.91894629536,48788.30658800499,47622.32798156848,121753.07378980695
0.0,0.16122128725400442,3574.839446586464,3643.865405748164,20558.137994109224,3581.042368153127,75741.89645173465,5295.3411678006405,20558.70525902924,7013.350619958121,7825.280059213497,27759.273333944297
1.0,0.9296976523425731,70442.36214774866,70489.87920291368,131425.1803263929,70454.6528843253,304014.1030418254,103165.98390477142,131427.53427848205,129426.83389922907,126972.12988775648,354973.43974538834
0.0,0.808120379564417,49211.66570858616,49272.32818367018,56597.074070922325,49248.706666105034,241291.6728764577,72100.76991547827,56599.15077814918,90626.24240744123,88347.18689206842,226731.08958999693
0.0,0.6334037565104235,9424.306640452562,9476.211693559166,59266.13356121717,9433.85775047536,197979.74439425545,13823.600768607856,59270.21924546203,18218.814722687348,16885.003982075483,73573.18582025706
0.0,0.8714605901877177,17169.39931284912,17222.668000293805,30317.064349037348,17212.485465990278,153474.72916054344,25175.954538171645,30324.807479817828,31664.319435353405,31274.56232281389,85870.27665102795
0.0,0.8036720768991145,10253.453811264402,10290.046165242686,27826.16586990819,10304.432771412683,267607.77632687526,15029.068059500842,27826.803555611685,19036.615804398793,18552.66848685778,57181.427642879775
1.0,0.18657005888603584,61259.280827587645,61304.381732173984,96557.32176099802,61312.50330076545,466688.62712765136,89735.88729049523,96567.42569980127,112286.46498652862,109704.17224899484,297288.018389415
0.0,0.8925589984899778,9421.03636124938,9441.219207743343,18475.060997722678,9421.551408944373,83285.3086681289,13834.612664432509,18478.89666356004,17901.2533718989,17081.335941662328,48746.56649944889
0.0,0.5393422419156507,75428.23330352161,75466.53716156457,90981.75231661883,75481.15215805205,174244.65854207438,110447.58364171803,90988.87691972227,138721.53260135255,135763.3070262884,349977.9779603046
0.0,0.8074401551640625,2051.0919320391176,2111.3621152005753,33386.70512110524,2091.9728698076465,309959.07742204895,3049.020264355905,33386.846121148155,4044.437241316387,3739.4539849843527,28565.40624867168
0.0,0.8960912999234932,24937.57879958921,25014.55266032097,54541.559450575616,24942.22089391714,50732.30211746182,36555.475719124945,54545.85586453809,46387.52889472419,45372.048863384545,131413.0717668797
1.0,0.3180034749718639,89066.66758919072,89144.2805609167,156350.5741570773,89089.60132028138,398324.4351886107,130441.35447459717,156350.59824503763,163601.19246432043,160185.26468057156,442590.81625561684
0.0,0.11005192452767676,71853.1318122246,71904.3095592622,78568.51565806751,71891.79532378563,216188.50505849643,105232.17964302597,78570.45896549067,131774.79519754957,128585.53887825615,327716.7724503691
0.0,0.22793516254194168,7296.833292568772,7351.314256844458,84564.53667064579,7349.6710323284415,171551.78780517564,10712.129868769665,84569.79667395167,13617.755540348197,14320.780792704418,80685.17419317935
1.0,0.4271077886262563,82112.61044851798,82139.77619629345,155409.52640443173,82121.67597768713,268259.77303322917,120231.66268293167,155415.81100620254,151153.11780669447,146788.2767374398,414645.51030759286
0.0,0.8180147659224931,49303.51215402048,49363.74856431143,118088.8735378641,49310.5668631813,209764.20287871762,72228.08137605552,118090.66968426782,90823.7746846051,89062.16520672065,264604.4098615345
1.0,0.8607305832563434,84678.30271688293,84698.00126055111,112459.66304969073,84704.39044463458,470793.51888418826,123978.81817933053,112468.41561487132,155640.0887221712,151499.80547160437,398505.81707874686
1.0,0.006952130531190703,60073.97744503934,60107.56569199066,133968.02283875865,60127.445546940515,494319.3993917812,87984.44670595357,133970.2426868102,110911.40443684162,108469.41459452626,316637.83796269464
1.0,0.5107473025775657,68183.30320328588,68241.79097943466,84598.76585699519,68236.95247734457,319720.57037341635,99858.42542327214,84600.12645760257,124933.628044099,122620.9481266936,317331.4564791005
1.0,0.417411003148779,99350.15603957081,99385.40723617759,110521.99100588549,99362.74377071916,366432.38700480794,145493.50970423102,110525.90707678787,182092.80442287138,178319.19986962172,454467.35515990644
0.0,0.22210781047073025,23233.55459240182,23251.902504991223,27270.592968970308,23251.19213538428,55585.301170568564,34043.003177776656,27277.069498625006,42989.34735301632,42007.383363852794,107781.35801630709
1.0,0.1198653673336828,62394.557476138834,62463.65637009448,146743.78457333357,62444.70808270599,389749.6525938381,91401.96456585829,146755.3992251674,114389.3770614383,111880.7785792661,332172.2318526429
0.0,0.33761517140362796,46032.13900573984,46067.39149221285,73691.24102588728,46072.724301279595,314133.5216962544,67411.33069563871,73696.15884213184,85129.90402507305,82891.79279235896,225087.99895744963
0.0,0.9429097039125192,3945.1952922691435,3964.403632046797,86346.4569113887,3998.8963286239036,27076.281719957704,5793.791275950687,86351.4602393092,7318.059442859421,8135.445619232951,68434.57059021757
0.0,0.32320293202075523,1447.0641502865033,1467.0306777982457,25927.517167744067,1496.3927343758523,92524.4453361983,2161.9282323020147,25928.214039350587,2939.0524122924253,2847.5646170041327,21848.097197100717
0.0,0.5187906217433661,11922.857781785868,11954.309172550862,93421.46593595858,11934.737536644696,104614.88774197217,17484.52110226453,93430.46048801983,22033.43702670696,22474.413338095168,103914.13377859895
0.0,0.7030189588951778,64909.17405385481,64935.83975478165,146081.19127114408,64951.13376830018,143383.4639958567,95051.70416385119,146083.32631250093,119778.14413017566,116635.22835762275,342534.55973978166
1.0,0.363629602379294,56716.30879133922,56781.6715460828,139661.58817221283,56718.991049078286,359034.8019631939,83092.95665500595,139670.33589007842,104450.81362793334,101981.1792035494,306436.42733245017
1.0,0.9717820827209607,55342.95611637274,55378.94544594929,99897.08941830485,55388.125020742635,481496.73956467066,81039.92046858661,99907.78461353379,102015.14456728197,98885.02940858713,276674.5071118942
0.0,0.9624472949421112,3185.6762528260087,3253.0115951877387,80946.87518760098,3218.9002328158244,353391.350592313,4713.403524737931,80955.89794045174,5975.111122710914,5893.627989400689,61707.59353166306
0.0,0.25178229582536416,46930.2996360007,46956.69471972143,132308.2233240513,46983.10509216711,266044.7293491869,68725.41276221117,132315.76893947404,86046.56310437966,84450.97536939262,263300.3935937426
1.0,0.49724850589238545,92462.28178425286,92509.38116436773,121612.59166060576,92515.30437676841,277921.8275591301,135399.25344959935,121619.68465749627,170006.95410164207,166569.04987182497,435230.09658121865
0.0,0.30087830981676966,39759.18693106466,39818.951476920854,77373.7324121418,39761.99344953607,217143.4572679978,58242.02797527136,77379.06033046321,73361.16878841443,71391.36912911863,202455.65809096312
1.0,0.2848404943774676,62492.24697884564,62549.67222928897,127079.36992390722,62501.11258049288,338464.60056122934,91516.59130614201,127081.06757786135,114341.26400880488,111651.26028255982,320198.3458850291
1.0,0.036886947354532795,77981.86756231435,78035.99205763059,104953.90982994686,78008.61031753776,242864.15001785653,114204.84424695885,104963.057289411,143256.49088367788,139930.51221942986,368068.9145975432
1.0,0.6095643339798968,78392.52791418876,78467.65906168928,146083.92693378613,78441.10234157153,182182.51268980993,114828.57244156706,146089.5330838519,143918.88237624336,140078.18979432323,394083.38269192923
0.0,0.5026790232288615,51928.00823952714,51957.951836037864,58563.45652455608,51972.99004473615,328632.90235771966,76069.12708158142,58570.80473474881,95155.57849773217,93255.90892431242,238069.03597638156
1.0,0.05147875124998935,85795.19454023363,85842.3484354456,132804.87934779562,85848.45669678904,265128.97930348973,125647.42739883812,132809.27215665922,157576.91806180423,153772.0383563841,415219.91739365365
