,semantic,correct_relationships,Success_Rate,model,CF,dataset
36,0.0,0.0,,MLP0,causal_recourse,sanity-3-lin
37,0.0,0.0,,MLP0,causal_recourse,sanity-3-lin
38,1.0,0.0,,MLP0,causal_recourse,sanity-3-lin
39,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
40,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
41,1.0,0.0,,MLP0,causal_recourse,sanity-3-lin
42,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
43,1.0,0.0,,MLP0,causal_recourse,sanity-3-lin
44,0.0,1.0,,MLP0,causal_recourse,sanity-3-lin
45,0.0,1.0,,MLP0,causal_recourse,sanity-3-lin
46,0.0,0.0,,MLP0,causal_recourse,sanity-3-lin
47,0.0,1.0,,MLP0,causal_recourse,sanity-3-lin
48,0.0,0.0,,MLP0,causal_recourse,sanity-3-lin
49,0.0,1.0,,MLP0,causal_recourse,sanity-3-lin
50,1.0,0.0,,MLP0,causal_recourse,sanity-3-lin
51,1.0,0.0,,MLP0,causal_recourse,sanity-3-lin
52,1.0,0.0,,MLP0,causal_recourse,sanity-3-lin
53,0.0,0.0,,MLP0,causal_recourse,sanity-3-lin
54,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
55,0.0,1.0,,MLP0,causal_recourse,sanity-3-lin
56,1.0,0.0,,MLP0,causal_recourse,sanity-3-lin
57,0.0,0.0,,MLP0,causal_recourse,sanity-3-lin
58,0.0,0.0,,MLP0,causal_recourse,sanity-3-lin
59,0.0,0.0,,MLP0,causal_recourse,sanity-3-lin
60,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
61,0.0,0.0,,MLP0,causal_recourse,sanity-3-lin
62,0.0,1.0,,MLP0,causal_recourse,sanity-3-lin
63,1.0,0.0,,MLP0,causal_recourse,sanity-3-lin
64,0.0,0.0,,MLP0,causal_recourse,sanity-3-lin
65,0.0,0.0,,MLP0,causal_recourse,sanity-3-lin
66,1.0,0.0,,MLP0,causal_recourse,sanity-3-lin
67,0.0,0.0,,MLP0,causal_recourse,sanity-3-lin
68,0.0,1.0,,MLP0,causal_recourse,sanity-3-lin
69,1.0,0.0,,MLP0,causal_recourse,sanity-3-lin
70,1.0,0.0,,MLP0,causal_recourse,sanity-3-lin
71,1.0,0.0,,MLP0,causal_recourse,sanity-3-lin
72,0.0,0.0,,MLP0,causal_recourse,sanity-3-lin
73,0.0,0.0,,MLP0,causal_recourse,sanity-3-lin
74,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
75,0.0,0.0,,MLP0,causal_recourse,sanity-3-lin
76,0.0,1.0,,MLP0,causal_recourse,sanity-3-lin
77,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
78,0.0,0.0,,MLP0,causal_recourse,sanity-3-lin
79,0.0,0.0,,MLP0,causal_recourse,sanity-3-lin
80,1.0,0.0,,MLP0,causal_recourse,sanity-3-lin
81,0.0,1.0,,MLP0,causal_recourse,sanity-3-lin
82,0.0,1.0,,MLP0,causal_recourse,sanity-3-lin
83,0.0,1.0,,MLP0,causal_recourse,sanity-3-lin
84,0.0,0.0,,MLP0,causal_recourse,sanity-3-lin
85,1.0,0.0,,MLP0,causal_recourse,sanity-3-lin
86,1.0,0.0,,MLP0,causal_recourse,sanity-3-lin
87,0.0,0.0,,MLP0,causal_recourse,sanity-3-lin
88,0.0,1.0,,MLP0,causal_recourse,sanity-3-lin
89,0.0,0.0,,MLP0,causal_recourse,sanity-3-lin
90,0.0,0.0,,MLP0,causal_recourse,sanity-3-lin
91,0.0,1.0,,MLP0,causal_recourse,sanity-3-lin
92,1.0,0.0,,MLP0,causal_recourse,sanity-3-lin
93,1.0,0.0,,MLP0,causal_recourse,sanity-3-lin
94,0.0,1.0,,MLP0,causal_recourse,sanity-3-lin
95,0.0,0.0,,MLP0,causal_recourse,sanity-3-lin
96,0.0,0.0,,MLP0,causal_recourse,sanity-3-lin
97,0.0,1.0,,MLP0,causal_recourse,sanity-3-lin
98,1.0,0.0,,MLP0,causal_recourse,sanity-3-lin
99,0.0,0.0,,MLP0,causal_recourse,sanity-3-lin
100,0.0,0.0,,MLP0,causal_recourse,sanity-3-lin
101,0.0,0.0,,MLP0,causal_recourse,sanity-3-lin
102,0.0,1.0,,MLP0,causal_recourse,sanity-3-lin
103,0.0,0.0,,MLP0,causal_recourse,sanity-3-lin
104,0.0,1.0,,MLP0,causal_recourse,sanity-3-lin
105,0.0,0.0,,MLP0,causal_recourse,sanity-3-lin
106,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
107,0.0,0.0,,MLP0,causal_recourse,sanity-3-lin
108,0.0,0.0,,MLP0,causal_recourse,sanity-3-lin
109,1.0,0.0,,MLP0,causal_recourse,sanity-3-lin
110,1.0,0.0,,MLP0,causal_recourse,sanity-3-lin
111,0.0,1.0,,MLP0,causal_recourse,sanity-3-lin
112,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
113,0.0,0.0,,MLP0,causal_recourse,sanity-3-lin
114,0.0,0.0,,MLP0,causal_recourse,sanity-3-lin
115,0.0,0.0,,MLP0,causal_recourse,sanity-3-lin
116,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
117,1.0,0.0,,MLP0,causal_recourse,sanity-3-lin
118,0.0,1.0,,MLP0,causal_recourse,sanity-3-lin
119,0.0,1.0,,MLP0,causal_recourse,sanity-3-lin
120,1.0,0.0,,MLP0,causal_recourse,sanity-3-lin
121,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
122,1.0,0.0,,MLP0,causal_recourse,sanity-3-lin
123,1.0,0.0,,MLP0,causal_recourse,sanity-3-lin
124,0.0,0.0,,MLP0,causal_recourse,sanity-3-lin
125,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
126,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
127,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
128,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
129,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
130,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
131,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
132,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
133,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
134,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
135,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
136,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
137,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
138,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
139,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
140,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
141,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
142,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
143,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
144,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
145,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
146,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
147,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
148,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
149,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
150,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
151,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
152,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
153,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
154,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
155,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
156,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
157,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
158,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
159,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
160,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
161,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
162,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
163,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
164,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
165,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
166,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
167,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
168,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
169,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
170,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
171,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
172,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
173,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
174,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
175,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
176,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
177,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
178,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
179,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
180,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
181,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
182,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
183,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
184,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
185,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
186,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
187,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
188,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
189,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
190,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
191,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
192,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
193,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
194,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
195,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
196,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
197,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
198,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
199,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
200,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
201,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
202,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
203,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
204,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
205,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
206,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
207,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
208,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
209,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
210,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
211,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
212,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
213,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
214,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
215,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
216,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
217,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
218,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
219,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
220,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
221,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
222,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
223,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
224,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
225,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
226,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
227,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
228,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
229,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
230,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
231,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
232,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
233,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
234,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
235,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
236,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
237,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
238,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
239,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
240,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
241,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
242,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
243,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
244,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
245,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
246,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
247,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
248,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
249,1.0,1.0,,MLP0,causal_recourse,sanity-3-lin
